TEMP:             MU:          SIGMA: 
0.204511        0.503926        0.966278
0.204511        0.556724        0.924556
0.204511        0.607055          0.9754
0.204511        0.613661          1.0235
0.204511        0.714386        0.986272
0.204511        0.644326         1.07128
0.204511        0.621936         1.07203
0.204511         0.71454         1.02692
0.204102        0.761836        0.999674
0.204102        0.742307         1.00709
0.204102        0.677034         1.04191
0.204102        0.602908         1.00718
0.204102        0.546924         1.03123
0.204102         0.60922         1.04584
0.204102        0.505865         1.01287
0.204102        0.428843        0.994146
0.204102        0.396603        0.975724
0.204102        0.394676        0.946933
0.203694        0.438409        0.977521
0.203694        0.389607        0.970069
0.203694        0.324632         0.98144
0.203694        0.241679        0.964881
0.203694        0.233255        0.918481
0.203694        0.193554        0.902228
0.203694        0.207137        0.913539
0.203694        0.229436        0.906189
0.203694        0.330917        0.953021
0.203694        0.229229        0.915227
0.203286        0.179843        0.962577
0.203286        0.170299        0.942402
0.203286       0.0780783        0.955855
0.203286       0.0139811        0.949148
0.203286       0.0697381         0.96545
0.203286       0.0537807        0.972378
0.203286       0.0354399        0.969589
0.203286       0.0449943         1.01763
0.203286       0.0657346        0.977684
0.203286       0.0364628         1.00479
0.20288       0.0292774         1.04925
0.20288       0.0590377         1.00171
0.20288        0.128162         1.00645
0.20288       0.0553233         1.01763
0.20288       0.0308645         1.00961
0.20288       0.0574242         1.01755
0.20288       0.0642971         1.06746
0.20288       0.0669508         1.09443
0.20288      0.00107028         1.09168
0.20288       0.0842064         1.05426
0.202474       0.0197773         1.09186
0.202474       0.0864358         1.13368
0.202474       0.0356337          1.1799
0.202474       0.0325096         1.14471
0.202474       0.0541717         1.17518
0.202474      0.00460819         1.12081
0.202474       0.0160328         1.16297
0.202474       0.0646413         1.12224
0.202474       0.0215535          1.1396
0.202474       0.0565861           1.096
0.202069       0.0683523         1.09903
0.202069       0.0801843         1.11618
0.202069        0.123986         1.14801
0.202069        0.171452         1.11042
0.202069         0.15676         1.13208
0.202069        0.223655         1.16919
0.202069        0.262575         1.17865
0.202069        0.260267         1.14801
0.202069        0.317105         1.17755
0.202069        0.378667          1.1624
0.201665        0.365064         1.14486
0.201665        0.426502         1.10993
0.201665         0.51091         1.11379
0.201665        0.439598         1.15501
0.201665        0.505622         1.06545
0.201665        0.543346         1.06066
0.201665        0.478791         1.04163
0.201665        0.415828        0.994141
0.201665        0.404793        0.960978
0.201665        0.488942         1.00857
0.201262        0.563311         1.01642
0.201262        0.535835        0.996654
0.201262        0.609589         1.03988
0.201262        0.595281         1.03514
0.201262        0.653573         1.04693
0.201262        0.548133         1.01317
0.201262        0.581021         1.02396
0.201262        0.524398        0.995728
0.201262         0.52236         1.01381
0.201262        0.616549        0.972187
0.200859        0.558561        0.942389
0.200859        0.603198        0.991479
0.200859        0.622176        0.921446
0.200859        0.554275        0.956544
0.200859        0.470125        0.978435
0.200859        0.394274         1.01248
0.200859        0.490157        0.981288
0.200859        0.573598        0.992282
0.200859        0.556471         1.00633
0.200859        0.544923         1.01717
0.200457        0.552314         1.04779
0.200457        0.463097         1.00284
0.200457        0.373881        0.981414
0.200457        0.393632         1.01289
0.200457        0.300319        0.964163
0.200457        0.250909        0.962418
0.200457        0.252662         1.00082
0.200457        0.156092         1.03459
0.200457        0.196908         1.04779
0.200457        0.180811         1.04083
0.200056       0.0992149         1.00771
0.200056      0.00279199         1.05723
0.200056        0.016448         1.09625
0.200056       0.0672764         1.13225
0.200056       0.0347758         1.14795
0.200056       0.0972178         1.18121
0.200056        0.161944         1.21019
0.200056        0.133242         1.22021
0.200056        0.163206          1.2295
0.200056        0.203236         1.26904
0.199656        0.128521         1.18324
0.199656        0.161322         1.14502
0.199656        0.154794          1.1822
0.199656        0.160397         1.16476
0.199656        0.148371         1.15486
0.199656        0.181761         1.10681
0.199656        0.233759         1.10541
0.199656        0.259059         1.08783
0.199656        0.220075         1.05883
0.199656        0.252863         1.05843
0.199257        0.222677         1.02138
0.199257         0.27203         1.03668
0.199257        0.330609        0.997862
0.199257        0.296479        0.966858
0.199257        0.319102        0.917633
0.199257        0.392005        0.887165
0.199257        0.300163        0.883852
0.199257        0.381167        0.909901
0.199257        0.444566        0.959558
0.199257        0.439827        0.911254
0.198858        0.518732        0.889075
0.198858        0.517379         0.87091
0.198858        0.492589         0.89276
0.198858        0.461432        0.897693
0.198858        0.548353        0.939377
0.198858        0.609086        0.975295
0.198858        0.599808        0.997424
0.198858        0.682703        0.972599
0.198858        0.609303        0.994137
0.198858        0.543795          1.0392
0.198461        0.587951          1.0451
0.198461         0.59131         1.05698
0.198461        0.624258         1.07802
0.198461        0.636866         1.05137
0.198461          0.6703         1.05151
0.198461        0.694403         1.00334
0.198461        0.609235         1.00026
0.198461        0.679256         1.00354
0.198461        0.633397         1.01224
0.198461        0.592023         1.05084
0.198064        0.616117         1.00911
0.198064        0.683185         1.02826
0.198064        0.729012         1.01975
0.198064        0.650283         1.03896
0.198064        0.577613         1.04632
0.198064        0.593474         1.02501
0.198064        0.678433        0.989879
0.198064        0.647217         1.01011
0.198064        0.633501         1.04473
0.198064        0.641519         1.07569
0.197668        0.560057         1.01349
0.197668        0.610988         1.01179
0.197668        0.488405        0.977774
0.197668        0.418818        0.960656
0.197668        0.381985        0.970473
